,address,withdrawal_address,staked_rpl,staked_rpl_value_in_eth,nETH,pETH,liquid_rpl_node_value_in_eth,liquid_rpl_withdrawal_value_in_eth,vote_power
2302,0xF202C53252d042300b695Aa06438eA1Ee644553B,0xC91c9c0A87d05Bcf81AC6a7F0d66A910e43DAc99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2303,0xe2E45B716D0A355863eE1b4b61837ed4593B6439,0xC53Ad34D223539f8229864B893DF84E21B30D84a,278.1217662978415,1.172493254030149,16.0,16.0,0.0,0.0,0.0
2304,0x68C994c7c7BAcd5588C81156Bb821139aB8A42d0,0x0c164260Fb23642C78E3cD5309fC6A7034cA1eA3,721.4973787393643,3.0416562523423947,32.0,96.0,0.0,0.0,0.0
2305,0x2F6c780D9d70536c636a19cf33BB620413c4b51B,0xB93aaa77d68A15B7509daD7B480272F93DA1B038,952.7423142863064,4.016528268174011,72.0,216.0,0.0,0.0,0.0
2306,0x1C2d2C2258c522bece4E027b1088b26c131AC98A,0x29019920957cA22d6b80A2D4A0cf0BafB376f53a,1505.511316858923,6.346867008577721,8.0,24.0,0.0,0.0,38.80091902080314
2307,0xD3392d30E69a4AD6590e97d4EccC16698332c4F8,0x959895336c6e28CEecaeff707cA419fa3Ded61FD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2308,0x6982556Bab094d9bc99C1DF17546Ba6E288AAbF2,0x6Eb5CD64291E767F6Ae6747D080403C79f7C2E37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2309,0x055B13410f470220878F5b7bfFe1A3D2F74ad429,0x055B13410f470220878F5b7bfFe1A3D2F74ad429,66.561889,0.28060862285919286,0.0,0.0,0.6498924243036438,0.6498924243036438,0.0
2310,0xf5E8825c236E329AB1BCE1629F4Feaa399d20533,0xb7F5f593ca48c9252EBA1749713e8661708eE90E,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2311,0xB965F0D635934282cc659f259C7BA7b77CCccbBb,0xd2Ad2d98dD52b6205c0d803093093C7093443b73,3145.464308137444,13.260507191422885,120.0,360.0,0.0,0.34986482370380967,0.0
2312,0x530eC9b1ff88A2A4bb5DbB510FCf1F9D17aA3258,0x1AebE27B8D34655318485796F31fE7Bac3d969d8,376.66555560600597,1.5879297361451694,16.0,48.0,0.0,0.0,0.0
2313,0xCe89f2eC85f61F4AAF2a52e02a531E31a6846fa9,0x57Bb2151956f295658b0B32760439E1312Ffbe0C,4089.0091995534335,17.23826137724636,88.0,264.0,0.0,0.0036355739053278917,63.945361047955885
2314,0xB045D2bf7E15120009D1aff6A6b1E42cEc0073d5,0xDf3A7F8496A0E6194adbb1d949409b94382408c9,465.0569673196123,1.960566280662934,8.0,24.0,0.0,0.0,0.0
2315,0xDf183b85fd7c92b489Cd03902Af1484b7920a586,0xdd7AE247aC3D69A7e0379369EE4276B041fD5B11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2316,0xd3A5ecB0fe30CA7A93454Bbf63288189b28d2B44,0x78b7d97A459a44b8B34ad0fcCDd1b16C394c5F96,998.1248967661767,4.207850121606838,64.0,192.0,0.0,0.0,31.59311470504573
2317,0xe62c3d62b09E42Fe1656dC53E00f476bd9DeFa5B,0xAB638ee9fF6Ee4C4f97F6fd10E86275F9A22A4ff,259.9032889713245,1.0956886153699485,16.0,48.0,0.0,0.0,0.0
